Port_Lincoln	isLocatedIn Australia
Hermann_Kolbe	hasAcademicAdvisor	Robert_Bunsen
Peshawar	isLocatedIn	Khyber_Pakhtunkhwa
Matt_Moussilou	wasBornIn	Paris
Matt_Moussilou	playsFor	France_national_under-21_football_team
Matt_Moussilou	isAffiliatedTo	FC_Lausanne-Sport
Matt_Moussilou	hasGender	male
Paul_Samuelson	influences	Joseph_Stiglitz
Paul_Samuelson	hasWonPrize	National_Medal_of_Science
Paul_Samuelson	isCitizenOf	United_States
Paul_Samuelson	diedIn	Belmont,_Massachusetts
Paul_Samuelson	hasGender	male
Paul_Samuelson	wasBornIn	Gary,_Indiana
Paul_Samuelson	graduatedFrom	Harvard_University
Paul_Samuelson	worksAt	Massachusetts_Institute_of_Technology
Paul_Tisdale	isAffiliatedTo	Panionios_G.S.S.
Paul_Tisdale	playsFor	Southampton_F.C.
Paul_Tisdale	hasGender	male
Paul_Tisdale	wasBornIn	Valletta
Gmina_Stary_Brus	isLocatedIn	Lublin_Voivodeship
Gmina_Buk	isLocatedIn	Poznań_County
Gmina_Śliwice	isLocatedIn	Kuyavian-Pomeranian_Voivodeship
Marc_Valiente	isAffiliatedTo	FC_Barcelona
Marc_Valiente	playsFor	Real_Valladolid
Marc_Valiente	hasGender	male
Jennifer_Rowe	hasGender	female
Donovan_Simmonds	playsFor	Gillingham_F.C.
Donovan_Simmonds	isAffiliatedTo	Tilbury_F.C.
Donovan_Simmonds	hasGender	male
Peter_O'Donnell	wasBornIn	London
Peter_O'Donnell	hasGender	male
Peter_O'Donnell	hasWonPrize	Romantic_Novelists'_Association_Awards
Robert_Earnshaw	playsFor	Maccabi_Tel_Aviv_F.C.
Robert_Earnshaw	isAffiliatedTo	Cardiff_City_F.C.
Robert_Earnshaw	hasGender	male
Robert_Earnshaw	wasBornIn	Mufulira
Mattia_Graffiedi	playsFor	S.S.D._Piacenza_Calcio_1919
Mattia_Graffiedi	isAffiliatedTo	A.C._Milan
Bess_Meredyth	isMarriedTo	Wilfred_Lucas
Bess_Meredyth	wasBornIn	Buffalo,_New_York
Brian_Croft	isAffiliatedTo	Bath_City_F.C.
Brian_Croft	playsFor	Stockport_County_F.C.
Brian_Croft	hasGender	male
San_Antonio	isLocatedIn	United_States
San_Antonio	owns	San_Antonio_International_Airport
Stephen_Uroš_IV_Dušan_of_Serbia	playsFor	FC_Argeș_Pitești
Stephen_Uroš_IV_Dušan_of_Serbia	hasGender	male
Walter_Becker	hasGender	male
Walter_Becker	hasMusicalRole	wordnet_guitar_103467517
Viju_Shah	hasGender	male
Viju_Shah	hasWonPrize	Filmfare_Awards
Derlis_Gómez	isAffiliatedTo	Quilmes_A.C.
Derlis_Gómez	playsFor	Club_Nacional
Derlis_Gómez	hasGender	male
Babylonia	isLocatedIn	Asia
Myagdi_District	isLocatedIn	Western_Development_Region,_Nepal
Yangon_Region	isLocatedIn	Burma
Juanele	isAffiliatedTo	Sporting_de_Gijón
Juanele	hasGender	male
Juanele	playsFor	Sporting_de_Gijón_B
Juanele	wasBornIn	Gijón
Mitar_Novaković	isAffiliatedTo	Montenegro_national_football_team
Mitar_Novaković	playsFor	OFK_Beograd
Dave_Gilroy	isAffiliatedTo	Newport_County_A.F.C.
Dave_Gilroy	playsFor	Weston-super-Mare_A.F.C.
Dave_Gilroy	hasGender	male
Lillian_Gish	wasBornIn	Springfield,_Ohio
Lillian_Gish	actedIn	Intolerance_(film)
Movement_for_Democratic_Change_–_Tsvangirai	isLocatedIn	Harare
Raoul_Bott	hasGender	male
Raoul_Bott	wasBornIn	Budapest
Raoul_Bott	livesIn	United_States
Raoul_Bott	worksAt	Harvard_University
Raoul_Bott	hasWonPrize	Oswald_Veblen_Prize_in_Geometry
Raoul_Bott	diedIn	San_Diego
Raoul_Bott	graduatedFrom	Carnegie_Mellon_University
Salford	isLocatedIn	City_of_Salford
ŠK_Slovan_Bratislava	isLocatedIn	Bratislava
Lafayette_County,_Missouri	isLocatedIn	Missouri
Gmina_Tarnawatka	isLocatedIn	Lublin_Voivodeship
Borås_Municipality	isLocatedIn	Western_Sweden
Maciej_Scherfchen	playsFor	Warta_Poznań
Maciej_Scherfchen	wasBornIn	Szamotuły
Maciej_Scherfchen	isAffiliatedTo	Lech_Poznań
Sakai_(Osaka)	isLocatedIn	Japan
Vincenzo_Palumbo	isAffiliatedTo	U.S._Città_di_Palermo
Vincenzo_Palumbo	playsFor	Servette_FC
Vincenzo_Palumbo	wasBornIn	Heilbronn
Whitby,_Ontario	isLocatedIn	Regional_Municipality_of_Peel
André_Weil	hasWonPrize	Wolf_Prize_in_Mathematics
André_Weil	hasGender	male
André_Weil	worksAt	University_of_São_Paulo
André_Weil	wasBornIn	Paris
André_Weil	graduatedFrom	University_of_Paris
André_Weil	isCitizenOf	United_States
André_Weil	diedIn	Princeton,_New_Jersey
André_Weil	hasAcademicAdvisor	Émile_Picard
Billund_Airport	isConnectedTo	Il_Caravaggio_International_Airport
John_Quincy_Adams	hasChild	Andrew_Jackson
John_Quincy_Adams	graduatedFrom	University_of_Leiden
John_Quincy_Adams	isAffiliatedTo	Democratic-Republican_Party
John_Quincy_Adams	isPoliticianOf	United_States
John_Quincy_Adams	wasBornIn	Braintree,_Massachusetts
Hagfors_Municipality	isLocatedIn	Värmland_County
Flavio_Maestri	hasGender	male
Flavio_Maestri	isAffiliatedTo	E.C._Vitória
Flavio_Maestri	playsFor	Club_Universidad_de_Chile
Flavio_Maestri	wasBornIn	Lima
Émile_Durkheim	diedIn	Paris
Émile_Durkheim	influences	Ferdinand_de_Saussure
Émile_Durkheim	wasBornIn	Épinal
Émile_Durkheim	worksAt	University_of_Paris
Émile_Durkheim	graduatedFrom	École_normale_supérieure
Émile_Durkheim	hasGender	male
Manivannan	diedIn	Chennai
Manivannan	hasGender	male
Pelhřimov_District	isLocatedIn	Bohemian-Moravian_Highlands
Kingdom_of_Naples	participatedIn	Battle_of_Lepanto
Kingdom_of_Naples	isLocatedIn	Europe
Kingdom_of_Naples	hasCapital	Naples
Thiago_Marin_Martir	isAffiliatedTo	Anagennisi_Epanomi_F.C.
Thiago_Marin_Martir	playsFor	Araxá_Esporte_Clube
Bnei_Herzliya	isLocatedIn	Herzliya
Google	isLocatedIn	United_States
Google	hasWonPrize	Webby_Award
Andreas_Isaksson	isAffiliatedTo	PSV_Eindhoven
Andreas_Isaksson	hasGender	male
Andreas_Isaksson	wasBornIn	Trelleborg
Andreas_Isaksson	playsFor	Trelleborgs_FF
Leon_Trotsky	influences	George_Orwell
Leon_Trotsky	hasGender	male
Leon_Trotsky	hasWonPrize	Order_of_the_Red_Banner
Leon_Trotsky	isAffiliatedTo	Communist_Party_of_the_Soviet_Union
Leon_Trotsky	wasBornIn	Kirovohrad
Leon_Trotsky	isPoliticianOf	Russia
Kfir_Edri	playsFor	Hapoel_Kfar_Saba_F.C.
Kfir_Edri	isAffiliatedTo	Maccabi_Tel_Aviv_F.C.
Kfir_Edri	hasGender	male
Morocco	hasCapital	Rabat
Morocco	dealsWith	China
Morocco	participatedIn	Six-Day_War
Morocco	exports	wordnet_fish_102512053
Morocco	hasOfficialLanguage	Arabic_language
Morocco	hasNeighbor	Algeria
Šumadija_District	isLocatedIn	Topola
Rogelio_Domínguez	isAffiliatedTo	Club_Nacional_de_Football
Rogelio_Domínguez	playsFor	Clube_de_Regatas_do_Flamengo
Rogelio_Domínguez	hasGender	male
Rogelio_Domínguez	diedIn	Buenos_Aires
Chris_Beardsley	isAffiliatedTo	Bristol_Rovers_F.C.
Chris_Beardsley	playsFor	Doncaster_Rovers_F.C.
Chris_Beardsley	hasGender	male
Ira_Levin	isCitizenOf	United_States
Ira_Levin	influences	Chuck_Palahniuk
Ira_Levin	hasWonPrize	Edgar_Award
Ira_Levin	wasBornIn	New_York_City
Ira_Levin	graduatedFrom	New_York_University
Ira_Levin	hasGender	male
Tunis–Carthage_International_Airport	isLocatedIn	Tunis
Aaron_Conway	playsFor	Carnoustie_Panmure_F.C.
Aaron_Conway	wasBornIn	Dundee
Aaron_Conway	isAffiliatedTo	Clyde_F.C.
Jimmy_Oliver	isAffiliatedTo	Continental_Basketball_Association
Jimmy_Oliver	hasGender	male
David_McNiven_(footballer,_born_1978)	playsFor	Kidsgrove_Athletic_F.C.
David_McNiven_(footballer,_born_1978)	isAffiliatedTo	Hamilton_Academical_F.C.
David_McNiven_(footballer,_born_1978)	wasBornIn	Leeds
David_McNiven_(footballer,_born_1978)	hasGender	male
Orlando_Magic	isLocatedIn	Orlando,_Florida
Barents_Sea	isLocatedIn	Russia
Stu_Riddle	playsFor	New_Zealand_national_under-23_football_team
Stu_Riddle	isAffiliatedTo	University_at_Buffalo,_The_State_University_of_New_York
Stu_Riddle	wasBornIn	Luton
Stu_Riddle	hasGender	male
Qiqihar	hasWonPrize	Tyler_Prize_for_Environmental_Achievement
Qiqihar	isLocatedIn	Heilongjiang
Gerry_Gray	isAffiliatedTo	Chicago_Sting
Gerry_Gray	playsFor	San_Jose_Earthquakes_(1974–88)
Gerry_Gray	wasBornIn	Glasgow
Gerry_Gray	hasGender	male
Peter_Debye	wasBornIn	Maastricht
Peter_Debye	hasWonPrize	Priestley_Medal
Peter_Debye	hasGender	male
Peter_Debye	hasAcademicAdvisor	Arnold_Sommerfeld
Peter_Debye	isCitizenOf	United_States
Peter_Debye	graduatedFrom	Ludwig_Maximilian_University_of_Munich
Jiří_Novotný_(footballer)	isAffiliatedTo	Czech_Republic_national_football_team
Jiří_Novotný_(footballer)	wasBornIn	Prague
Jiří_Novotný_(footballer)	playsFor	FC_Slovan_Liberec
Jiří_Novotný_(footballer)	hasGender	male
Slidell,_Louisiana	isLocatedIn	Louisiana
Turlock,_California	isLocatedIn	United_States
Sahr_Senesie	playsFor	Germany_national_youth_football_team
Sahr_Senesie	isAffiliatedTo	de/Deutsche_Fußballnationalmannschaft_(U-17-Junioren)
Sahr_Senesie	hasGender	male
Koro_Sea	isLocatedIn	Pacific_Ocean
Sanford,_North_Carolina	isLocatedIn	North_Carolina
Appalachian_Mountains	isLocatedIn	New_Brunswick
Wittenberg_Rural_District	isLocatedIn	Wittenberg
Tony_Daws	isAffiliatedTo	Scunthorpe_United_F.C.
Tony_Daws	playsFor	Sheffield_United_F.C.
Tony_Daws	wasBornIn	Sheffield
Tony_Daws	hasGender	male
Pilsen	isLocatedIn	Czech_Republic
Frauenfeld	isLocatedIn	Switzerland
Nathan_Tyson	isAffiliatedTo	Reading_F.C.
Nathan_Tyson	playsFor	Cheltenham_Town_F.C.
Nathan_Tyson	hasGender	male
Galatasaray_S.K.	isLocatedIn	Istanbul
Fabio_Firmani	isAffiliatedTo	Calcio_Catania
Fabio_Firmani	playsFor	Bologna_F.C._1909
Fabio_Firmani	hasGender	male
Fabio_Firmani	wasBornIn	Rome
Aurich	isLocatedIn	East_Frisia
Bibi_Andersson	hasGender	female
Bibi_Andersson	hasWonPrize	Eugene_O'Neill_Award
Bibi_Andersson	wasBornIn	Stockholm
Ruslan_Baltiev	hasGender	male
Ruslan_Baltiev	playsFor	FC_Kyzylzhar
Ruslan_Baltiev	isAffiliatedTo	FC_Sokol_Saratov
Ruslan_Baltiev	wasBornIn	Almaty
Arcachon	isLocatedIn	Aquitaine
Liberia	dealsWith	South_Korea
Liberia	imports	wordnet_machinery_103701640
Liberia	hasCapital	Monrovia
Liberia	participatedIn	Sierra_Leone_Civil_War
Liberia	hasNeighbor	Ivory_Coast
Liberia	isLocatedIn	Africa
Halland	isLocatedIn	Sweden
Halland	hasCapital	Halmstad
Rajshahi_Division	isLocatedIn	Bangladesh
Alberto_Cavasin	isAffiliatedTo	Atalanta_B.C.
Alberto_Cavasin	playsFor	Atalanta_B.C.
Alberto_Cavasin	wasBornIn	Treviso
Alberto_Cavasin	hasGender	male
Crawford_County,_Missouri	isLocatedIn	Crawford_County
Lodi	isLocatedIn	Lombardy
John_F._Kennedy	hasGender	male
John_F._Kennedy	diedIn	Dallas
John_F._Kennedy	hasWonPrize	American_Campaign_Medal
John_F._Kennedy	wasBornIn	Brookline
John_F._Kennedy	livesIn	Arlington_(Virginia)
John_F._Kennedy	playsFor	Kashiwa_Reysol
John_F._Kennedy	graduatedFrom	Harvard_University
John_F._Kennedy	isAffiliatedTo	Democratic_Party_(United_States)
Lennart_Meri	diedIn	Tallinn
Lennart_Meri	graduatedFrom	University_of_Tartu
Lennart_Meri	hasWonPrize	Order_of_the_White_Eagle_(Poland)
Lennart_Meri	hasGender	male
Lennart_Meri	wasBornIn	Tallinn
Lennart_Meri	isPoliticianOf	Estonia
ACF_Gloria_Bistrița	isLocatedIn	Bistrița
Gmina_Drużbice	isLocatedIn	Łódź_Voivodeship
Heerlen	isLocatedIn	Netherlands
Richland_County,_North_Dakota	isLocatedIn	North_Dakota
Om_Prakash	diedIn	Mumbai
Om_Prakash	hasGender	male
Sebastião_Pereira_do_Nascimento	playsFor	San_Luis_F.C.
Sebastião_Pereira_do_Nascimento	hasGender	male
Sebastião_Pereira_do_Nascimento	isAffiliatedTo	Sport_Club_Corinthians_Paulista
Osmaniye_Province	isLocatedIn	Mediterranean_Turkey
Álvaro_Mejía_Pérez	isAffiliatedTo	Real_Murcia
Álvaro_Mejía_Pérez	playsFor	Real_Madrid_Castilla
Álvaro_Mejía_Pérez	wasBornIn	Madrid
Álvaro_Mejía_Pérez	hasGender	male
Roberto_Miña	playsFor	Club_Sport_Emelec
Roberto_Miña	isAffiliatedTo	F.C._Dallas
Roberto_Miña	wasBornIn	Guayaquil
Roberto_Miña	hasGender	male
Assen	isLocatedIn	Netherlands
Gary,_Indiana	isLocatedIn	United_States
Kehtna_Parish	isLocatedIn	Rapla_County
Landau	isLocatedIn	Rhineland-Palatinate
Gloria_Stuart	hasGender	female
Gloria_Stuart	diedIn	Los_Angeles
Gloria_Stuart	hasWonPrize	Saturn_Award
Gloria_Stuart	graduatedFrom	University_of_California,_Berkeley
Gloria_Stuart	wasBornIn	Santa_Monica,_California
Julia_Kristeva	influences	Judith_Butler
Julia_Kristeva	isInterestedIn	Philosophy_of_language
Julia_Kristeva	hasGender	female
Julia_Kristeva	wasBornIn	Sliven
Julia_Kristeva	isCitizenOf	France
Julia_Kristeva	livesIn	France
Fortuna_Düsseldorf	isLocatedIn	North_Rhine-Westphalia
D._H._Lawrence	influences	Patrick_White
D._H._Lawrence	hasGender	male
D._H._Lawrence	graduatedFrom	University_of_Nottingham
Euclid,_Ohio	isLocatedIn	Cuyahoga_County
El_Oued_Province	isLocatedIn	Algeria
Miquel_Martínez	playsFor	Gimnàstic_de_Tarragona
Miquel_Martínez	isAffiliatedTo	CD_Alcoyano
Miquel_Martínez	hasGender	male
Scott_McCulloch	isAffiliatedTo	Stenhousemuir_F.C.
Scott_McCulloch	playsFor	Forfar_Athletic_F.C.
Laurie_R._King	hasWonPrize	Nero_Award
Laurie_R._King	hasGender	female
Laurie_R._King	wasBornIn	Oakland,_California
Laurie_R._King	graduatedFrom	University_of_California,_Santa_Cruz
Kenton_County,_Kentucky	owns	Cincinnati/Northern_Kentucky_International_Airport
Gmina_Gorzków	isLocatedIn	Krasnystaw_County
Quinton_Fortune	playsFor	Atlético_Madrid
Quinton_Fortune	hasGender	male
Quinton_Fortune	isAffiliatedTo	R.C.D._Mallorca
Shrewsbury	isLocatedIn	SY_postcode_area
State_of_Palestine	hasCapital	Gaza
State_of_Palestine	hasNeighbor	Jordan
State_of_Palestine	hasOfficialLanguage	Arabic_language
Benin	exports	wordnet_cotton_114870078
Benin	dealsWith	Malaysia
Benin	hasNeighbor	Burkina_Faso
Benin	hasCapital	Cotonou
Benin	imports	wordnet_foodstuff_107566340
Benin	isLocatedIn	Africa
Benin	hasOfficialLanguage	French_language
Māris_Smirnovs	playsFor	FC_Daugava
Māris_Smirnovs	isAffiliatedTo	Latvia_national_football_team
Māris_Smirnovs	hasGender	male
Māris_Smirnovs	wasBornIn	Daugavpils
Henry_Lehrman	wasBornIn	Vienna
Henry_Lehrman	hasGender	male
Roberto_Bisconti	isAffiliatedTo	R.F.C._Seraing
Roberto_Bisconti	playsFor	A.C._Monza_Brianza_1912
Roberto_Bisconti	hasGender	male
Eddie_Malone	playsFor	Dundee_F.C.
Eddie_Malone	isAffiliatedTo	St._Mirren_F.C.
Eddie_Malone	wasBornIn	Edinburgh
Eddie_Malone	hasGender	male
Ville_Väisänen	playsFor	Spennymoor_Town_F.C.
Ville_Väisänen	isAffiliatedTo	Tampereen_Pallo-Veikot
Ville_Väisänen	hasGender	male
Ville_Väisänen	wasBornIn	Oulu
Delta_Téléstar_Gabon_Télécom_FC	isLocatedIn	Libreville
Chippewa_County,_Minnesota	isLocatedIn	Montevideo
Lewis_Stone	diedIn	Los_Angeles
Ivan_Zammit	isAffiliatedTo	Marsaxlokk_F.C.
Ivan_Zammit	hasGender	male
Ivan_Zammit	playsFor	Valletta_F.C.
Ivan_Zammit	wasBornIn	Valletta
John_Thorrington	playsFor	Grimsby_Town_F.C.
John_Thorrington	isAffiliatedTo	United_States_men's_national_soccer_team
Robert_Bunsen	hasWonPrize	Davy_Medal
Robert_Bunsen	livesIn	Marburg
Robert_Bunsen	diedIn	Heidelberg
Robert_Bunsen	hasGender	male
Robert_Bunsen	worksAt	University_of_Heidelberg
Robert_Bunsen	wasBornIn	Göttingen
Robert_Bunsen	graduatedFrom	University_of_Göttingen
Katherine,_Northern_Territory	isLocatedIn	Western_Australia
Rapid_City,_South_Dakota	isLocatedIn	United_States
Fort_Wayne_Mad_Ants	isLocatedIn	Fort_Wayne,_Indiana
Marc_Eberle	isAffiliatedTo	Mpumalanga_Black_Aces_F.C.
Marc_Eberle	playsFor	Lierse_S.K.
Auckland_City_FC	isLocatedIn	Auckland
Baie-Comeau	isLocatedIn	Manicouagan_Regional_County_Municipality
Barnsley	isLocatedIn	West_Yorkshire
Jay_Bothroyd	isAffiliatedTo	Charlton_Athletic_F.C.
Jay_Bothroyd	playsFor	Muangthong_United_F.C.
Jay_Bothroyd	wasBornIn	London
Gmina_Kaliska	isLocatedIn	Starogard_County
Jennifer_Coolidge	wasBornIn	Boston
Jennifer_Coolidge	hasGender	female
Jacetania	isLocatedIn	Province_of_Zaragoza
Sidney_Moraes	playsFor	Esporte_Clube_Santo_André
Sidney_Moraes	isAffiliatedTo	Al-Wahda_S.C.C.
Circuit_Park_Zandvoort	isLocatedIn	Zandvoort
Dunkirk	isLocatedIn	Nord-Pas-de-Calais
Marek_Penksa	isAffiliatedTo	Czechoslovakia_national_under-21_football_team
Marek_Penksa	playsFor	Eintracht_Frankfurt
Marek_Penksa	hasGender	male
Mattersburg_District	isLocatedIn	Burgenland
Spain	hasNeighbor	Morocco
Spain	imports	wordnet_fuel_114875077
Spain	participatedIn	Nine_Years'_War
Spain	exports	wordnet_machinery_103701640
Spain	owns	European_Space_Agency
Spain	hasOfficialLanguage	Spanish_language
Spain	hasCurrency	Euro_sign
Spain	isLocatedIn	Africa
Spain	hasCapital	Madrid
Crusaders_F.C.	isLocatedIn	Belfast
Democratic_Republic_of_the_Congo	hasNeighbor	Burundi
Democratic_Republic_of_the_Congo	imports	wordnet_fuel_114875077
Democratic_Republic_of_the_Congo	dealsWith	Belgium
Democratic_Republic_of_the_Congo	exports	wordnet_petroleum_114980579
Democratic_Republic_of_the_Congo	isLocatedIn	Africa
Democratic_Republic_of_the_Congo	hasOfficialLanguage	French_language
Democratic_Republic_of_the_Congo	participatedIn	Second_Congo_War
Majorca	isLocatedIn	Balearic_Islands
Bronisław_Komorowski	isAffiliatedTo	Civic_Platform
Bronisław_Komorowski	graduatedFrom	University_of_Warsaw
Bronisław_Komorowski	hasGender	male
Bronisław_Komorowski	hasWonPrize	Order_of_the_White_Eagle_(Poland)
Bronisław_Komorowski	isPoliticianOf	Poland
Bronisław_Komorowski	isLeaderOf	Poland
Ric_Grech	wasBornIn	Bordeaux
Ric_Grech	hasMusicalRole	wordnet_bass_fiddle_102803934
Ric_Grech	diedIn	Leicester
Kennesaw,_Georgia	isLocatedIn	Georgia_(U.S._state)
Claremont,_New_Hampshire	isLocatedIn	New_Hampshire
Sam_Mendes	hasWonPrize	Tony_Award
Sam_Mendes	isMarriedTo	Rachel_Weisz
Sam_Mendes	wasBornIn	Reading_(England)
Sam_Mendes	graduatedFrom	University_of_Cambridge
American_Revolutionary_War	happenedIn	Indian_subcontinent
Fábio_Gonçalves_dos_Santos	playsFor	Criciúma_Esporte_Clube
Fábio_Gonçalves_dos_Santos	wasBornIn	São_José_dos_Campos
Fábio_Gonçalves_dos_Santos	isAffiliatedTo	Associação_Atlética_Internacional_(Limeira)
Egypt	dealsWith	Libya
Egypt	participatedIn	Ethio-Somali_War
Egypt	isLocatedIn	Asia
Egypt	imports	wordnet_foodstuff_107566340
Egypt	exports	wordnet_chemical_114806838
Egypt	hasOfficialLanguage	Arabic_language
Egypt	hasNeighbor	Israel
Egypt	hasCapital	Cairo
Saharanpur_district	isLocatedIn	Uttar_Pradesh
Hodh_El_Gharbi_Region	isLocatedIn	Mauritania
Victor_Weisskopf	livesIn	Austria
Victor_Weisskopf	hasWonPrize	National_Medal_of_Science
Victor_Weisskopf	wasBornIn	Vienna
Victor_Weisskopf	isCitizenOf	Austria
Victor_Weisskopf	hasGender	male
Victor_Weisskopf	hasAcademicAdvisor	Eugene_Wigner
Victor_Weisskopf	diedIn	Newton,_Massachusetts
Walloon_Brabant	isLocatedIn	de/Wallonische_Region
British_Ceylon	isLocatedIn	South_Asia
British_Ceylon	participatedIn	Second_Boer_War
British_Ceylon	hasCapital	Colombo
Gustavo_Lazzaretti	playsFor	Al_Sharjah_SC
Gustavo_Lazzaretti	isAffiliatedTo	Sport_Club_do_Recife
Gustavo_Lazzaretti	hasGender	male
Gustavo_Lazzaretti	wasBornIn	Curitiba
Bharatiya_Janata_Party	isLocatedIn	Delhi
Richard_Courant	worksAt	New_York_University
Richard_Courant	isCitizenOf	Germany
Richard_Courant	wasBornIn	Lubliniec
Richard_Courant	hasAcademicAdvisor	David_Hilbert
Richard_Courant	diedIn	New_Rochelle,_New_York
Richard_Courant	graduatedFrom	University_of_Göttingen
Richard_Courant	hasGender	male
Cambria_County,_Pennsylvania	isLocatedIn	Pennsylvania
Humenné_District	isLocatedIn	Prešov_Region
Delson_Ferreira	isAffiliatedTo	S.C._Olhanense
Delson_Ferreira	playsFor	Rio_Ave_F.C.
Delson_Ferreira	wasBornIn	Uberaba
Delson_Ferreira	hasGender	male
Erivaldo_Antonio_Saraiva	isAffiliatedTo	Nova_Iguaçu_Futebol_Clube
Erivaldo_Antonio_Saraiva	playsFor	Nova_Iguaçu_Futebol_Clube
Patrice_Kwedi	isAffiliatedTo	GNK_Dinamo_Zagreb
Patrice_Kwedi	playsFor	IFK_Göteborg
Patrice_Kwedi	hasGender	male
Patrice_Kwedi	wasBornIn	Yaoundé
Rauma,_Norway	isLocatedIn	West_Norway
Gmina_Myślenice	hasCapital	Myślenice
Gmina_Myślenice	isLocatedIn	Myślenice_County
Naqadeh_County	isLocatedIn	West_Azerbaijan_Province
Abdoulaye_Cissé	isAffiliatedTo	Montpellier_H.S.C.
Abdoulaye_Cissé	playsFor	Burkina_Faso_national_football_team
Abdoulaye_Cissé	hasGender	male
Dave_Regis	playsFor	Fisher_Athletic_F.C.
Dave_Regis	isAffiliatedTo	A.F.C._Bournemouth
Dave_Regis	hasGender	male
Pete_Postlethwaite	wasBornIn	Warrington
Pete_Postlethwaite	hasGender	male
Pete_Postlethwaite	actedIn	Jurassic_Park
Emilio_Estevez	isMarriedTo	Paula_Abdul
Emilio_Estevez	hasGender	male
Emilio_Estevez	actedIn	Bobby_(2006_film)
Emilio_Estevez	directed	Bobby_(2006_film)
Emilio_Estevez	created	Bobby_(2006_film)
Gil_Gomes	playsFor	S.L._Benfica
Gil_Gomes	isAffiliatedTo	Tours_F.C.
Gil_Gomes	wasBornIn	Luanda
Kogi_State	isLocatedIn	Nigeria
Richard_Barthelmess	wasBornIn	New_York_City
Richard_Barthelmess	hasGender	male
Richard_Barthelmess	diedIn	Southampton,_New_York
Pia_Sundhage	playsFor	Sweden_women's_national_football_team
Pia_Sundhage	isAffiliatedTo	United_States_women's_national_soccer_team
Pia_Sundhage	hasGender	female
Mpumalanga	isLocatedIn	South_Africa
Mpumalanga	hasCapital	Nelspruit
Seremban	isLocatedIn	Negeri_Sembilan
Jacques_Jaccard	hasGender	male
Jacques_Jaccard	wasBornIn	New_York_City
Jacques_Jaccard	diedIn	Los_Angeles
Vinnytsia_Oblast	isLocatedIn	Vinnytsia
Gliwice	isLocatedIn	Silesian_Voivodeship
Raúl_Juliá	hasGender	male
Raúl_Juliá	hasWonPrize	Golden_Globe_Award
Mark_Wotte	isAffiliatedTo	Willem_II_(football_club)
Mark_Wotte	playsFor	ADO_Den_Haag
Mark_Wotte	wasBornIn	Enschede
Mark_Wotte	hasGender	male
Montgomery_(town),_New_York	isLocatedIn	Orange_County,_New_York
Trois-Rivières	isLocatedIn	Quebec
Becky_Sauerbrunn	isAffiliatedTo	United_States_women's_national_soccer_team
Becky_Sauerbrunn	playsFor	FC_Kansas_City
Becky_Sauerbrunn	wasBornIn	St._Louis
William_Alwyn	hasGender	male
Rubens_Torres	playsFor	Sampaio_Corrêa_Futebol_Clube
Rubens_Torres	isAffiliatedTo	Clube_15_de_Novembro
Rubens_Torres	hasGender	male
Ludwig_Wittgenstein	influences	Donald_Davidson_(philosopher)
Ludwig_Wittgenstein	isInterestedIn	Philosophy_of_language
Ludwig_Wittgenstein	hasGender	male
Ludwig_Wittgenstein	graduatedFrom	Trinity_College,_Cambridge
Ludwig_Wittgenstein	hasWonPrize	Military_Merit_Medal_(Austria-Hungary)
Ludwig_Wittgenstein	diedIn	Cambridge
Ludwig_Wittgenstein	wasBornIn	Vienna
St._Charles,_Illinois	isLocatedIn	Illinois
Borgou_Department	isLocatedIn	Parakou
Adam_Griffiths	isAffiliatedTo	Hangzhou_Greentown_F.C.
Adam_Griffiths	playsFor	Gold_Coast_United_FC
Adam_Griffiths	wasBornIn	Sydney
Adam_Griffiths	hasGender	male
Abdelkader_Ghezzal	isAffiliatedTo	A.C._Siena
Abdelkader_Ghezzal	playsFor	F.C._Crotone
Abdelkader_Ghezzal	hasGender	male
North_West_Leicestershire	isLocatedIn	United_Kingdom
Zamość_County	isLocatedIn	Lublin_Voivodeship
Justin_Richards_(footballer)	playsFor	West_Bromwich_Albion_F.C.
Justin_Richards_(footballer)	isAffiliatedTo	Peterborough_United_F.C.
Justin_Richards_(footballer)	hasGender	male
Texarkana,_Texas	isLocatedIn	Texas
Sarajevo_Region	isLocatedIn	Sarajevo
Benton_County,_Iowa	isLocatedIn	Iowa
Roald_Dahl	isMarriedTo	Patricia_Neal
Roald_Dahl	hasWonPrize	Edgar_Award
Roald_Dahl	wasBornIn	Cardiff
Roald_Dahl	influences	Daniel_Handler
Roald_Dahl	hasGender	male
Roald_Dahl	diedIn	Oxford
SV_Arminia_Hannover	isLocatedIn	Hanover
